transaction_id,wallet_id,user_id,merchant_id,counterparty_user_id,transaction_type_id,payment_method_id,transaction_status_id,amount,transaction_timestamp,channel,reference_number,created_at
TX055816,W008248,U008248,,,4,6,1,500000.0,2026-06-11 18:30:13,BANK,REF-1E5A1646CE5B4E74,2026-06-11 18:30:13
TX055817,W000071,U000071,M000218,,6,6,1,1739518.51,2025-03-19 10:21:32,MOBILE_APP,REF-B16E9DC6C2B148EE,2025-03-19 10:21:32
TX055818,W005787,U005787,,,4,6,1,100000.0,2025-10-01 18:13:08,ATM,REF-73A1F1A89C2D4C6E,2025-10-01 18:13:08
TX055819,W001894,U001894,M000695,,5,1,1,757601.27,2026-08-04 08:19:12,MOBILE_APP,REF-3EE3FDBF5FFB4D60,2026-08-04 08:19:12
TX055820,W009543,U009543,,,3,3,1,20000.0,2025-11-20 00:49:55,MOBILE_APP,REF-00DF71FA95EC4941,2025-11-20 00:49:55
TX055821,W006400,U006400,M000025,,1,6,1,2000000.0,2026-06-21 11:37:17,MOBILE_APP,REF-3348609E04AB41E8,2026-06-21 11:37:17
TX055822,W000837,U000837,M000132,,1,2,1,1239400.78,2024-04-12 21:59:23,WEB,REF-3A2FBE08A83D4F86,2024-04-12 21:59:23
TX055823,W003571,U003571,,U002240,2,1,4,355481.22,2025-12-31 18:11:29,MOBILE_APP,REF-73720BFFA22E4A00,2025-12-31 18:11:29
TX055824,W003300,U003300,,U007045,2,1,1,455728.55,2026-08-04 18:02:05,MOBILE_APP,REF-FE05BE835E6E43CC,2026-08-04 18:02:05
TX055825,W007218,U007218,,U007809,2,1,1,37485.32,2025-06-02 19:06:55,BANK,REF-D52F5C30BABF402E,2025-06-02 19:06:55
TX055826,W003838,U003838,M000152,,1,1,1,612637.0,2026-06-09 11:11:28,QRIS,REF-B5B51FC04FD34C7C,2026-06-09 11:11:28
TX055827,W002409,U002409,M000896,,1,4,1,2983899.39,2026-08-03 17:05:29,QRIS,REF-DD268CCBFF004A0A,2026-08-03 17:05:29
TX055828,W006756,U006756,M000433,,1,6,1,1288971.02,2025-12-29 08:47:03,MOBILE_APP,REF-4AE2EEC157084DCA,2025-12-29 08:47:03
TX055829,W007884,U007884,M000508,,1,2,1,230246.73,2026-08-07 18:16:12,QRIS,REF-710B033C98FE42A2,2026-08-07 18:16:12
TX055830,W006278,U006278,M000039,,1,1,1,13013983.19,2026-08-12 11:22:56,MOBILE_APP,REF-11A5A052860D44DE,2026-08-12 11:22:56
TX055831,W007575,U007575,,U000494,2,1,4,99790.49,2025-03-20 22:32:15,BANK,REF-D104654106C14DBB,2025-03-20 22:32:15
TX055832,W001627,U001627,,,3,6,1,20000.0,2025-09-13 16:10:46,BANK,REF-5C920C4F76B9480D,2025-09-13 16:10:46
TX055833,W004358,U004358,M000078,,1,2,1,56908.4,2026-08-09 10:42:11,QRIS,REF-B5569A74C2884CDA,2026-08-09 10:42:11
TX055834,W008583,U008583,M000481,,6,3,1,1985031.47,2025-04-08 19:42:10,QRIS,REF-9D3A9004FA754289,2025-04-08 19:42:10
TX055835,W008470,U008470,,,4,6,1,1000000.0,2025-09-17 16:24:00,MOBILE_APP,REF-B862673D8FE24E28,2025-09-17 16:24:00
TX055836,W004794,U004794,M000451,,1,6,2,473938.18,2026-03-14 20:47:41,QRIS,REF-3B0848CE7FA34C5E,2026-03-14 20:47:41
TX055837,W002770,U002770,M000886,,1,3,1,1438371.4,2026-04-10 16:13:30,MOBILE_APP,REF-AB7E522E46FD4833,2026-04-10 16:13:30
TX055838,W006872,U006872,M000336,,1,2,1,293678.81,2025-12-13 07:56:29,QRIS,REF-31DFB7C4A63D44A1,2025-12-13 07:56:29
TX055839,W004960,U004960,M000928,,6,1,1,675991.01,2025-12-22 21:23:52,MOBILE_APP,REF-60423018C7A04462,2025-12-22 21:23:52
TX055840,W009938,U009938,,,3,3,1,1000000.0,2026-01-27 00:39:59,WEB,REF-BDC78140BB0B42D4,2026-01-27 00:39:59
TX055841,W007035,U007035,M000741,,1,2,1,1901356.39,2025-05-15 14:32:22,QRIS,REF-DEB08EF0DE1F443A,2025-05-15 14:32:22
TX055842,W008403,U008403,,U002010,2,1,1,701336.93,2026-05-11 08:41:15,BANK,REF-900F7C2202B34576,2026-05-11 08:41:15
TX055843,W000431,U000431,,,4,1,1,1000000.0,2026-05-19 22:53:45,ATM,REF-ED01C75A6433475B,2026-05-19 22:53:45
TX055844,W007047,U007047,M000804,,6,1,1,1404436.77,2026-02-13 01:28:03,QRIS,REF-1B617BA6225A4A60,2026-02-13 01:28:03
TX055845,W007362,U007362,M000510,,1,1,1,270187.87,2026-07-01 20:30:13,QRIS,REF-C4ECAB830A4E4AAB,2026-07-01 20:30:13
TX055846,W001122,U001122,M000346,,6,1,1,764101.16,2026-01-14 20:01:08,QRIS,REF-76319B72DB914B21,2026-01-14 20:01:08
TX055847,W007492,U007492,,,3,6,1,1000000.0,2026-08-12 19:28:45,MOBILE_APP,REF-69ACBA0E13F94893,2026-08-12 19:28:45
TX055848,W008322,U008322,,U004011,2,1,1,507856.15,2026-07-30 18:32:53,MOBILE_APP,REF-CB761A37533A4F59,2026-07-30 18:32:53
TX055849,W002363,U002363,,U007045,2,1,1,183040.41,2026-04-17 12:30:59,ATM,REF-0B11A97628C848EA,2026-04-17 12:30:59
TX055850,W009125,U009125,,U000184,2,1,1,262491.27,2026-05-22 21:39:58,MOBILE_APP,REF-258F88CDBF804846,2026-05-22 21:39:58
TX055851,W005567,U005567,M000078,,1,4,1,124273.44,2026-08-07 23:45:46,MOBILE_APP,REF-95CCFBF753FD44A0,2026-08-07 23:45:46
TX055852,W007914,U007914,,U005214,2,1,1,2111315.06,2026-01-15 00:49:40,MOBILE_APP,REF-8F1CF0F3B34245C8,2026-01-15 00:49:40
TX055853,W007603,U007603,,U001536,2,1,1,115133.07,2026-04-01 21:37:50,MOBILE_APP,REF-67F6E84F59A34C04,2026-04-01 21:37:50
TX055854,W008871,U008871,M000666,,1,3,1,504257.24,2025-10-19 09:08:52,MOBILE_APP,REF-32DBF6F6F8CF4274,2025-10-19 09:08:52
TX055855,W007133,U007133,M000794,,1,3,1,191603.43,2025-02-21 00:42:59,QRIS,REF-F545B5F370244BF3,2025-02-21 00:42:59
TX055856,W003796,U003796,M000609,,1,1,1,190513.12,2025-06-07 10:55:38,MOBILE_APP,REF-A775B194B2D74F25,2025-06-07 10:55:38
TX055857,W005329,U005329,,U003329,2,1,1,353487.72,2025-09-18 20:22:52,MOBILE_APP,REF-965F1EECDAE94C0D,2025-09-18 20:22:52
TX055858,W008625,U008625,M000239,,6,3,1,1337527.33,2026-06-03 16:51:24,MOBILE_APP,REF-3D42CC311B9B41B2,2026-06-03 16:51:24
TX055859,W005257,U005257,,,3,6,1,100000.0,2025-11-04 13:59:26,BANK,REF-5591A3583BDE4DF0,2025-11-04 13:59:26
TX055860,W005922,U005922,,U005900,2,1,1,46765.46,2025-10-12 06:40:04,BANK,REF-41EA85B0D132435A,2025-10-12 06:40:04
TX055861,W008950,U008950,M000470,,1,1,1,123795.27,2026-05-30 11:44:18,MOBILE_APP,REF-8D1C276577BC4BE7,2026-05-30 11:44:18
TX055862,W008347,U008347,,,4,1,1,500000.0,2026-08-06 09:21:26,BANK,REF-B31A07A051704272,2026-08-06 09:21:26
TX055863,W004953,U004953,,U008661,2,1,1,37603.01,2025-11-08 11:58:58,BANK,REF-D1D7BDC232F34F93,2025-11-08 11:58:58
TX055864,W008614,U008614,,,3,6,1,20000.0,2024-10-24 20:49:27,MOBILE_APP,REF-42AA74E1BB084EA5,2024-10-24 20:49:27
TX055865,W008554,U008554,,U003952,2,1,1,794035.51,2026-03-08 20:09:47,MOBILE_APP,REF-8BB9EAC33ECA427E,2026-03-08 20:09:47
TX055866,W002943,U002943,,,4,1,1,500000.0,2024-09-06 20:40:32,ATM,REF-6C3F186175124317,2024-09-06 20:40:32
TX055867,W009277,U009277,,,4,6,1,1000000.0,2024-12-05 23:11:52,ATM,REF-989DCBD3FAE84C60,2024-12-05 23:11:52
TX055868,W003123,U003123,M000495,,1,2,1,2422667.55,2026-01-04 00:35:55,QRIS,REF-20EEC09B59644FE5,2026-01-04 00:35:55
TX055869,W004051,U004051,M000080,,1,4,1,350720.75,2025-06-21 18:23:29,QRIS,REF-CAD6431638FC45D2,2025-06-21 18:23:29
TX055870,W002614,U002614,,U009128,2,1,2,433492.7,2026-06-12 08:08:58,MOBILE_APP,REF-190A194BDACB4C83,2026-06-12 08:08:58
TX055871,W002016,U002016,,U007921,2,1,1,289723.11,2025-08-22 12:38:45,QRIS,REF-92236112F6314CED,2025-08-22 12:38:45
TX055872,W009720,U009720,M000664,,6,3,1,225003.23,2026-07-17 21:36:11,BANK,REF-736FECBF25D94843,2026-07-17 21:36:11
TX055873,W009019,U009019,M000348,,5,1,2,983476.74,2026-04-27 11:16:24,QRIS,REF-1AC9521E0074413A,2026-04-27 11:16:24
TX055874,W003388,U003388,,U008314,2,1,1,559775.3,2026-03-10 15:48:44,QRIS,REF-AC27BC8BCFCE4D8D,2026-03-10 15:48:44
TX055875,W005789,U005789,,U006895,2,1,1,109497.2,2026-04-05 23:55:16,MOBILE_APP,REF-C5D1519A8583444B,2026-04-05 23:55:16
TX055876,W001785,U001785,M000774,,1,2,1,135319.05,2025-07-23 17:40:05,QRIS,REF-C49916849C77477C,2025-07-23 17:40:05
TX055877,W000396,U000396,M000214,,1,6,1,71009.82,2026-05-05 19:52:38,MOBILE_APP,REF-DC34855A504A4E3F,2026-05-05 19:52:38
TX055878,W008102,U008102,M000033,,1,3,1,739984.34,2025-10-25 16:20:32,MOBILE_APP,REF-412AB7D2D5B64D94,2025-10-25 16:20:32
TX055879,W004448,U004448,M000124,,1,2,1,399437.54,2026-08-05 08:15:54,QRIS,REF-AAEDDE9F25864B76,2026-08-05 08:15:54
TX055880,W009766,U009766,,U009434,2,1,1,290953.5,2026-03-07 09:51:59,MOBILE_APP,REF-766D234C7515441F,2026-03-07 09:51:59
TX055881,W003086,U003086,M000828,,1,6,2,1083253.66,2025-10-09 11:35:45,MOBILE_APP,REF-81D8654A951E45E1,2025-10-09 11:35:45
TX055882,W005614,U005614,M000313,,1,2,1,10000000.0,2026-03-12 20:00:43,QRIS,REF-16B2F85B942D4F16,2026-03-12 20:00:43
TX055883,W004181,U004181,M000772,,1,5,1,631052.91,2026-06-03 10:48:35,WEB,REF-D97765E7F868411A,2026-06-03 10:48:35
TX055884,W008170,U008170,,U001034,2,1,1,744637.69,2026-04-28 15:18:19,MOBILE_APP,REF-9679578040CE4E48,2026-04-28 15:18:19
TX055885,W002670,U002670,M000099,,1,6,1,541129.57,2025-05-12 05:11:34,MOBILE_APP,REF-861E38BD04704402,2025-05-12 05:11:34
TX055886,W000916,U000916,,,3,4,1,5000000.0,2025-10-05 23:20:29,MOBILE_APP,REF-3B7AFA0DBC4E4F1E,2025-10-05 23:20:29
TX055887,W004900,U004900,,,4,6,1,500000.0,2026-04-18 13:27:34,BANK,REF-1AC0308FAFC34591,2026-04-18 13:27:34
TX055888,W001232,U001232,M000646,,1,5,1,514810.74,2026-04-10 13:04:15,QRIS,REF-0E9C69B28D934BA4,2026-04-10 13:04:15
TX055889,W004081,U004081,,U009376,2,1,1,99312.93,2026-03-08 08:41:27,MOBILE_APP,REF-97667BC98E6D44F8,2026-03-08 08:41:27
TX055890,W003060,U003060,,,3,3,1,500000.0,2025-04-05 16:06:30,BANK,REF-4E9D6A299C5448C3,2025-04-05 16:06:30
TX055891,W000944,U000944,,U009602,2,1,1,431502.29,2026-06-15 12:40:27,MOBILE_APP,REF-DA916906093C4399,2026-06-15 12:40:27
TX055892,W007021,U007021,,,4,6,1,2000000.0,2026-04-16 20:05:03,BANK,REF-ACC2B7D57D1F4C32,2026-04-16 20:05:03
TX055893,W008495,U008495,M000724,,6,6,1,614737.94,2026-07-25 14:32:18,QRIS,REF-ECEE68EAB64F4415,2026-07-25 14:32:18
TX055894,W007520,U007520,,U009347,2,1,1,484974.43,2024-09-19 19:21:40,ATM,REF-2C1BD01B377340B8,2024-09-19 19:21:40
TX055895,W007146,U007146,M000191,,1,5,1,1000000.0,2026-08-02 19:03:44,QRIS,REF-CB1A132DCB734D27,2026-08-02 19:03:44
TX055896,W009783,U009783,,,4,6,1,200000.0,2025-11-16 16:50:30,MOBILE_APP,REF-2AB39C64110448D5,2025-11-16 16:50:30
TX055897,W008641,U008641,M000543,,1,2,1,2641140.4,2026-01-18 19:59:48,MOBILE_APP,REF-61FE20AF977043AC,2026-01-18 19:59:48
TX055898,W001358,U001358,M000914,,6,1,1,680998.73,2025-05-10 20:27:45,BANK,REF-6D6F3C6ABC0A4020,2025-05-10 20:27:45
TX055899,W004702,U004702,M000278,,6,1,2,1254173.57,2026-06-16 11:31:42,MOBILE_APP,REF-322548F21E5D4F1C,2026-06-16 11:31:42
TX055900,W007480,U007480,M000902,,1,4,1,1160909.07,2026-01-30 18:06:25,QRIS,REF-5E5EB84671EF4994,2026-01-30 18:06:25
TX055901,W009500,U009500,M000719,,1,2,1,409908.33,2025-01-20 14:55:54,QRIS,REF-66E91E4B5AD94CD2,2025-01-20 14:55:54
TX055902,W006514,U006514,M000163,,1,6,1,2000000.0,2026-06-26 18:28:00,MOBILE_APP,REF-EABF06CC2FB04F33,2026-06-26 18:28:00
TX055903,W005890,U005890,,U003517,2,1,1,197634.07,2026-01-08 19:01:04,MOBILE_APP,REF-97C1E72F736743D9,2026-01-08 19:01:04
TX055904,W009295,U009295,,U003619,2,1,1,133865.02,2025-09-06 19:20:49,MOBILE_APP,REF-EF12C12C597D442D,2025-09-06 19:20:49
TX055905,W002807,U002807,,,4,6,1,2000000.0,2026-08-12 21:33:00,BANK,REF-E1AA72427CB24CDF,2026-08-12 21:33:00
TX055906,W002417,U002417,M000484,,1,2,1,280843.82,2026-06-10 09:28:50,MOBILE_APP,REF-E300E1487B9D4E19,2026-06-10 09:28:50
TX055907,W003192,U003192,M000132,,6,6,2,1900898.01,2025-09-21 12:48:15,WEB,REF-460FCF48EBF04751,2025-09-21 12:48:15
TX055908,W002083,U002083,M000708,,1,2,1,5805191.31,2025-04-27 15:17:09,MOBILE_APP,REF-3BC3464B7A444F69,2025-04-27 15:17:09
TX055909,W009097,U009097,,,3,5,1,1000000.0,2026-04-03 16:49:13,MOBILE_APP,REF-D8271E053EE545B2,2026-04-03 16:49:13
TX055910,W007946,U007946,M000270,,1,4,1,761701.33,2025-04-30 16:09:56,QRIS,REF-36F7F01AD92C48BE,2025-04-30 16:09:56
TX055911,W004666,U004666,M000723,,1,2,1,609063.38,2025-11-25 17:14:14,MOBILE_APP,REF-506B71DD24894FF4,2025-11-25 17:14:14
TX055912,W007548,U007548,,U005410,2,1,1,467517.65,2025-04-22 19:07:21,QRIS,REF-2597F47C13484D49,2025-04-22 19:07:21
TX055913,W005265,U005265,M000991,,1,3,1,4937306.81,2026-04-12 10:49:49,QRIS,REF-132F880AA5A24389,2026-04-12 10:49:49
TX055914,W009621,U009621,,,4,6,1,200000.0,2025-11-18 19:46:38,MOBILE_APP,REF-BC6D2121F1994E1F,2025-11-18 19:46:38
TX055915,W003525,U003525,M000741,,1,4,1,721327.31,2025-08-26 06:38:50,MOBILE_APP,REF-EEC68CD17F32483C,2025-08-26 06:38:50
TX055916,W009922,U009922,M000033,,1,2,1,1350587.48,2025-12-14 08:48:11,MOBILE_APP,REF-18713E2AF3DB4793,2025-12-14 08:48:11
TX055917,W001413,U001413,M000273,,6,1,1,1242461.22,2025-12-28 21:34:16,WEB,REF-34E4D48D9E1E44E0,2025-12-28 21:34:16
TX055918,W000778,U000778,M000786,,1,4,1,255371.23,2026-07-26 18:55:20,MOBILE_APP,REF-12CD8EACB53C4FF8,2026-07-26 18:55:20
TX055919,W001201,U001201,M000653,,1,2,1,937466.21,2026-01-12 21:54:56,MOBILE_APP,REF-37CAF7D5CBB24812,2026-01-12 21:54:56
TX055920,W008537,U008537,,U004694,2,1,1,123843.05,2026-08-12 17:34:42,BANK,REF-23FF650D0A6A4812,2026-08-12 17:34:42
TX055921,W005347,U005347,,U006397,2,1,1,444607.6,2024-07-18 13:01:28,MOBILE_APP,REF-A1F20188CC134C3A,2024-07-18 13:01:28
TX055922,W007735,U007735,M000926,,1,1,1,1711051.78,2025-12-25 22:13:41,QRIS,REF-ABF1F87CD48B4B9F,2025-12-25 22:13:41
TX055923,W000094,U000094,M000570,,1,6,1,318851.39,2026-07-01 18:50:02,MOBILE_APP,REF-675AB227644849FF,2026-07-01 18:50:02
TX055924,W009285,U009285,,U003274,2,1,1,54178.79,2026-07-20 20:27:08,MOBILE_APP,REF-DA02A8AC6F514F14,2026-07-20 20:27:08
TX055925,W004979,U004979,,,4,6,1,2000000.0,2026-01-24 06:53:53,BANK,REF-393E8116EDAB4932,2026-01-24 06:53:53
TX055926,W008135,U008135,M000879,,6,3,1,1776777.22,2025-11-19 12:54:25,MOBILE_APP,REF-4975411516674D51,2025-11-19 12:54:25
TX055927,W003891,U003891,,,3,4,1,5000000.0,2026-03-08 08:11:00,BANK,REF-7EBE0D5411164C9E,2026-03-08 08:11:00
TX055928,W009932,U009932,,,3,6,1,500000.0,2026-08-01 06:39:49,MOBILE_APP,REF-7A9BC5201850441A,2026-08-01 06:39:49
TX055929,W004050,U004050,,U006647,2,1,1,2792162.71,2026-04-09 19:58:54,QRIS,REF-6DCA47D060E04632,2026-04-09 19:58:54
TX055930,W002629,U002629,M000698,,1,5,1,1099779.89,2026-08-15 13:34:14,MOBILE_APP,REF-4486136C3E424062,2026-08-15 13:34:14
TX055931,W004283,U004283,M000481,,1,2,1,2000000.0,2026-05-19 19:55:14,QRIS,REF-07B3AAFBD1104583,2026-05-19 19:55:14
TX055932,W009354,U009354,M000273,,5,1,1,635540.8,2025-05-24 14:59:05,ATM,REF-43D4826D6A384999,2025-05-24 14:59:05
TX055933,W005976,U005976,M000227,,1,2,1,47183.77,2026-04-02 09:23:24,QRIS,REF-EC75A6944C2240A8,2026-04-02 09:23:24
TX055934,W000025,U000025,M000071,,1,3,1,141141.18,2026-06-09 09:59:24,QRIS,REF-28A316A6081F440B,2026-06-09 09:59:24
TX055935,W003011,U003011,,,3,4,1,100000.0,2026-08-15 13:44:06,MOBILE_APP,REF-04E8E4AC0BCD45F9,2026-08-15 13:44:06
TX055936,W006177,U006177,M000354,,1,4,1,201047.34,2026-01-24 03:30:48,QRIS,REF-3D20EA1D49A44330,2026-01-24 03:30:48
TX055937,W007540,U007540,,,3,4,1,100000.0,2026-05-22 13:36:18,MOBILE_APP,REF-7567619AB6204258,2026-05-22 13:36:18
TX055938,W003029,U003029,M000679,,6,3,5,1006759.97,2026-07-15 14:23:33,QRIS,REF-D29CDE837EC549E5,2026-07-15 14:23:33
TX055939,W006846,U006846,M000042,,1,4,1,111750.13,2026-08-11 16:31:43,QRIS,REF-E80C595941F24969,2026-08-11 16:31:43
TX055940,W009647,U009647,,,3,3,1,20000.0,2026-07-28 09:13:42,MOBILE_APP,REF-FD670D8115BA4147,2026-07-28 09:13:42
TX055941,W001693,U001693,M000714,,1,4,1,93308.57,2024-06-17 09:18:02,MOBILE_APP,REF-8FDFF4781A064FAB,2024-06-17 09:18:02
TX055942,W004950,U004950,M000234,,5,1,1,701408.22,2025-12-23 12:28:16,MOBILE_APP,REF-6CB6579E05B348E8,2025-12-23 12:28:16
TX055943,W003598,U003598,,U006879,2,1,1,65254.6,2025-01-19 12:19:08,QRIS,REF-2E530BF6F0444072,2025-01-19 12:19:08
TX055944,W009072,U009072,,,3,4,1,2000000.0,2024-10-15 15:08:49,MOBILE_APP,REF-68F831F81A204AD8,2024-10-15 15:08:49
TX055945,W001178,U001178,,U009305,2,1,1,165999.81,2026-08-11 17:37:09,BANK,REF-DFB318C9A9714FE8,2026-08-11 17:37:09
TX055946,W008421,U008421,M000175,,1,4,1,89753.63,2026-05-02 19:30:16,QRIS,REF-154095F9D5384252,2026-05-02 19:30:16
TX055947,W009752,U009752,M000699,,6,6,1,1637780.76,2025-01-06 19:07:45,QRIS,REF-C9BC186C9DB44ED9,2025-01-06 19:07:45
TX055948,W008262,U008262,M000637,,1,2,1,2781158.27,2025-05-25 18:53:56,MOBILE_APP,REF-F9AEE707BFBC41A7,2025-05-25 18:53:56
TX055949,W007653,U007653,M000160,,1,1,1,1140199.73,2026-08-10 21:09:05,MOBILE_APP,REF-74B34041E7E04E22,2026-08-10 21:09:05
TX055950,W003907,U003907,M000589,,6,3,1,1177902.32,2025-05-25 11:27:32,QRIS,REF-B07710BAEF81458A,2025-05-25 11:27:32
TX055951,W009560,U009560,,U002319,2,1,1,319588.78,2025-09-01 18:45:33,MOBILE_APP,REF-09798A5090774F2D,2025-09-01 18:45:33
TX055952,W002528,U002528,,,3,3,1,500000.0,2026-07-04 18:22:39,MOBILE_APP,REF-E14650A501C541A1,2026-07-04 18:22:39
TX055953,W002341,U002341,M000383,,1,2,1,62766.43,2026-05-15 11:07:23,MOBILE_APP,REF-EAC643ABD1CC488A,2026-05-15 11:07:23
TX055954,W006970,U006970,M000057,,1,6,1,530323.79,2025-08-30 09:59:09,QRIS,REF-82B9195E7AFB4496,2025-08-30 09:59:09
TX055955,W008122,U008122,M000305,,1,2,1,63283.67,2026-03-03 10:01:23,MOBILE_APP,REF-400C62629DE74077,2026-03-03 10:01:23
TX055956,W008153,U008153,M000941,,1,6,1,121190.36,2026-07-21 06:56:05,QRIS,REF-4F8D347E45FB42A4,2026-07-21 06:56:05
TX055957,W007673,U007673,M000451,,1,3,1,338850.29,2025-10-21 08:59:33,WEB,REF-6A5E8293CCD34691,2025-10-21 08:59:33
TX055958,W002575,U002575,,,3,3,1,50000.0,2026-06-18 12:42:34,BANK,REF-F1E4471DB9944710,2026-06-18 12:42:34
TX055959,W004340,U004340,M000328,,1,2,1,2685302.69,2025-09-11 15:12:48,WEB,REF-F353DEB2102F4953,2025-09-11 15:12:48
TX055960,W005507,U005507,,U005908,2,1,1,108598.62,2026-08-17 13:40:34,MOBILE_APP,REF-B5CA202DAFAE4839,2026-08-17 13:40:34
TX055961,W004424,U004424,M000791,,1,6,1,8085803.78,2025-06-26 09:59:58,MOBILE_APP,REF-14F53004AE394297,2025-06-26 09:59:58
TX055962,W006736,U006736,,U003241,2,1,1,73873.02,2025-12-28 18:18:03,MOBILE_APP,REF-63D87A41F1EC43E5,2025-12-28 18:18:03
TX055963,W005722,U005722,M000760,,1,3,1,3000000.0,2026-05-30 17:59:13,MOBILE_APP,REF-5F00DADE6B4E4A14,2026-05-30 17:59:13
TX055964,W001127,U001127,M000602,,6,1,1,684618.52,2026-07-21 19:49:49,QRIS,REF-B3B43E2B17D848F0,2026-07-21 19:49:49
TX055965,W003651,U003651,M000822,,1,1,1,27522.8,2026-06-28 11:04:44,QRIS,REF-58B6F68DF5794FBA,2026-06-28 11:04:44
TX055966,W008586,U008586,M000226,,6,3,1,219062.06,2026-04-16 17:32:56,ATM,REF-C7339E5EAF8F418C,2026-04-16 17:32:56
TX055967,W008967,U008967,M000633,,1,1,1,2000000.0,2026-03-14 14:52:47,QRIS,REF-D03C6B0CAFA44670,2026-03-14 14:52:47
TX055968,W006306,U006306,M000815,,1,1,1,450019.8,2025-11-29 23:38:48,MOBILE_APP,REF-0642224BE1B1440F,2025-11-29 23:38:48
TX055969,W007134,U007134,,U001675,2,1,4,664250.29,2026-08-14 16:40:36,QRIS,REF-2C84CA59628B4FC2,2026-08-14 16:40:36
TX055970,W002119,U002119,M000071,,6,3,1,1242816.14,2026-02-21 15:07:22,QRIS,REF-5F82D3F3D8AB4C2E,2026-02-21 15:07:22
TX055971,W007957,U007957,M000003,,1,2,1,86282.9,2026-06-11 18:41:33,QRIS,REF-1C11B15E5FE4436D,2026-06-11 18:41:33
TX055972,W000209,U000209,,U006936,2,1,1,270495.75,2026-07-19 13:13:29,MOBILE_APP,REF-FC69194E480040B7,2026-07-19 13:13:29
TX055973,W005746,U005746,M000366,,1,2,1,15000000.0,2026-04-08 18:04:11,WEB,REF-A9428E36DCF14C64,2026-04-08 18:04:11
TX055974,W009014,U009014,M000198,,1,3,1,180786.17,2026-07-27 22:30:19,QRIS,REF-E9B7EB3F163C4C28,2026-07-27 22:30:19
TX055975,W009139,U009139,,U000356,2,1,1,621390.78,2024-10-03 11:18:44,MOBILE_APP,REF-A5DB013D3C2A4CDC,2024-10-03 11:18:44
TX055976,W001222,U001222,,U001848,2,1,1,280784.07,2026-06-14 18:46:51,ATM,REF-066884175D7A4691,2026-06-14 18:46:51
TX055977,W004577,U004577,M000976,,1,6,1,1277591.7,2026-01-20 11:20:46,MOBILE_APP,REF-EBA6F5AB71D7471B,2026-01-20 11:20:46
TX055978,W000716,U000716,M000194,,1,4,1,3000000.0,2025-08-07 15:18:47,QRIS,REF-71D30BE062C84749,2025-08-07 15:18:47
TX055979,W004944,U004944,M000850,,1,6,1,154208.38,2026-02-18 09:58:35,WEB,REF-69C7961C7C3F4EAA,2026-02-18 09:58:35
TX055980,W006254,U006254,,,3,3,1,500000.0,2026-08-20 20:40:54,MOBILE_APP,REF-9B1E64277E514877,2026-08-20 20:40:54
TX055981,W006508,U006508,M000761,,1,2,1,3407676.35,2024-08-09 17:13:27,QRIS,REF-CFF934F7E0AE47AA,2024-08-09 17:13:27
TX055982,W001228,U001228,M000245,,1,2,1,260846.95,2025-09-18 16:55:56,QRIS,REF-658F9A64882D49B4,2025-09-18 16:55:56
TX055983,W003548,U003548,M000240,,1,3,1,1621004.99,2026-05-13 07:32:48,QRIS,REF-123DE5C260134123,2026-05-13 07:32:48
TX055984,W009040,U009040,,,4,1,1,50000.0,2026-06-30 01:08:12,MOBILE_APP,REF-289657C568DD4B1F,2026-06-30 01:08:12
TX055985,W009981,U009981,,U006201,2,1,1,94306.26,2026-03-14 14:43:01,MOBILE_APP,REF-5E0F1D82809C497C,2026-03-14 14:43:01
TX055986,W004807,U004807,,,4,6,1,2000000.0,2026-06-14 17:24:19,MOBILE_APP,REF-3E08A4DC1ABE48AD,2026-06-14 17:24:19
TX055987,W004447,U004447,M000578,,1,3,1,159681.54,2026-07-10 05:15:57,MOBILE_APP,REF-77681EB865D3405E,2026-07-10 05:15:57
TX055988,W008555,U008555,M000456,,6,3,1,1425627.59,2026-01-11 16:16:38,MOBILE_APP,REF-198C784D472D48E2,2026-01-11 16:16:38
TX055989,W004898,U004898,M000949,,1,2,1,1014972.87,2026-01-05 16:27:48,MOBILE_APP,REF-3611DBFFDC804FDE,2026-01-05 16:27:48
TX055990,W005219,U005219,M000288,,1,2,1,15000000.0,2026-04-07 17:58:42,QRIS,REF-038A5BADA825488C,2026-04-07 17:58:42
TX055991,W007416,U007416,,,3,3,1,500000.0,2026-06-03 19:06:45,BANK,REF-C4BFF6CAAD9C4EE6,2026-06-03 19:06:45
TX055992,W006064,U006064,,U006015,2,1,1,455407.86,2026-06-29 18:21:45,MOBILE_APP,REF-6607A9B1BEFD40C5,2026-06-29 18:21:45
TX055993,W003400,U003400,M000419,,1,2,1,89798.1,2025-11-08 19:42:04,WEB,REF-7561AB177B304657,2025-11-08 19:42:04
TX055994,W009628,U009628,,,3,3,1,20000.0,2026-04-28 09:19:10,MOBILE_APP,REF-B1B761652EF7498C,2026-04-28 09:19:10
TX055995,W006394,U006394,M000049,,1,2,1,1111010.99,2026-04-09 13:01:05,MOBILE_APP,REF-51FA974D2A0B421C,2026-04-09 13:01:05
TX055996,W006075,U006075,M000238,,1,4,1,543437.38,2025-09-15 19:11:07,QRIS,REF-9D256AA128BD45D1,2025-09-15 19:11:07
TX055997,W008978,U008978,,U003469,2,1,1,488305.09,2026-05-22 11:15:54,MOBILE_APP,REF-AA5B0E8BDE0F4658,2026-05-22 11:15:54
